Site ID,M35/1382
Site Name,Pump 4 Potable
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/1382","2504368","03-Jun 2005 10:15am","Chloride","2.400","mg/L"
"M35/1382","2504368","03-Jun 2005 10:15am","Conductivity (Field)","10.40","mS/m"
"M35/1382","2504368","03-Jun 2005 10:15am","Dissolved Oxygen","9.000","mg/L"
"M35/1382","2504368","03-Jun 2005 10:15am","Dissolved Oxygen Saturation","85.400","%"
"M35/1382","2504368","03-Jun 2005 10:15am","Fluoride","<0.050","g/m3"
"M35/1382","2504368","03-Jun 2005 10:15am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2504368","03-Jun 2005 10:15am","Magnesium, Dissolved","1.700","mg/L"
"M35/1382","2504368","03-Jun 2005 10:15am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2504368","03-Jun 2005 10:15am","Nitrate Nitrogen","0.700","mg/L"
"M35/1382","2504368","03-Jun 2005 10:15am","pH","6.8",""
"M35/1382","2504368","03-Jun 2005 10:15am","pH (Field)","6.70",""
"M35/1382","2504368","03-Jun 2005 10:15am","Potassium, Dissolved","0.700","mg/L"
"M35/1382","2504368","03-Jun 2005 10:15am","Silica, Reactive","9.500","mg/L  as SiO2"
"M35/1382","2504368","03-Jun 2005 10:15am","Sodium, Dissolved","5.000","mg/L"
"M35/1382","2504368","03-Jun 2005 10:15am","Sulphate","4.900","mg/L"
"M35/1382","2504368","03-Jun 2005 10:15am","Water Temperature (Field)","12.9","C"
"M35/1382","IS050603A","03-Jun 2005 00:00am","IGNS Sample Reference","*",""
"M35/1382","IS050603A","03-Jun 2005 00:00am","Tritium concentration","1.970","TU"
"M35/1382","2501751","03-Mar 2005 09:15am","Alkalinity","50.000","g/m3"
"M35/1382","2501751","03-Mar 2005 09:15am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Bromide","<0.040","g/m3"
"M35/1382","2501751","03-Mar 2005 09:15am","Calcium, Dissolved","14.000","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Chloride","3.000","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Conductivity","11.0","mS/m"
"M35/1382","2501751","03-Mar 2005 09:15am","Conductivity (Field)","10.90","mS/m"
"M35/1382","2501751","03-Mar 2005 09:15am","Dissolved Oxygen","8.500","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Dissolved Oxygen Saturation","81.700","%"
"M35/1382","2501751","03-Mar 2005 09:15am","Fluoride","<0.050","g/m3"
"M35/1382","2501751","03-Mar 2005 09:15am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Magnesium, Dissolved","1.600","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Nitrate Nitrogen","0.500","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Orthophosphate Phosphorus","<0.004","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","pH","6.7",""
"M35/1382","2501751","03-Mar 2005 09:15am","pH (Field)","6.80",""
"M35/1382","2501751","03-Mar 2005 09:15am","Potassium, Dissolved","0.700","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Silica, Reactive","9.900","mg/L  as SiO2"
"M35/1382","2501751","03-Mar 2005 09:15am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Sulphate","5.100","mg/L"
"M35/1382","2501751","03-Mar 2005 09:15am","Water Temperature (Field)","13.2","C"
"M35/1382","2410003","09-Dec 2004 09:20am","Alkalinity","49.000","g/m3"
"M35/1382","2410003","09-Dec 2004 09:20am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Bromide","<0.100","g/m3"
"M35/1382","2410003","09-Dec 2004 09:20am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Chloride","3.500","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Conductivity (Field)","10.70","mS/m"
"M35/1382","2410003","09-Dec 2004 09:20am","Dissolved Oxygen","8.500","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Dissolved Oxygen Saturation","81.200","%"
"M35/1382","2410003","09-Dec 2004 09:20am","Fluoride","<0.050","g/m3"
"M35/1382","2410003","09-Dec 2004 09:20am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Magnesium, Dissolved","1.500","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Nitrate Nitrogen","0.500","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","pH","7.0",""
"M35/1382","2410003","09-Dec 2004 09:20am","pH (Field)","7.40",""
"M35/1382","2410003","09-Dec 2004 09:20am","Potassium, Dissolved","0.700","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Silica, Reactive","9.000","mg/L  as SiO2"
"M35/1382","2410003","09-Dec 2004 09:20am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Sulphate","5.100","mg/L"
"M35/1382","2410003","09-Dec 2004 09:20am","Water Temperature (Field)","13.1","C"
"M35/1382","2406724","09-Dec 2004 09:15am","Alkalinity to pH 4.5 as HCO3","49.000","mg/L  as HCO3"
"M35/1382","2406724","09-Dec 2004 09:15am","Ammoniacal Nitrogen","0.006","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Chloride","3.500","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Conductivity","10.0","mS/m"
"M35/1382","2406724","09-Dec 2004 09:15am","Conductivity (Field)","10.70","mS/m"
"M35/1382","2406724","09-Dec 2004 09:15am","Difference in Ion Balance","-0.920","%"
"M35/1382","2406724","09-Dec 2004 09:15am","Dissolved Oxygen","8.500","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Dissolved Oxygen Saturation","81.200","%"
"M35/1382","2406724","09-Dec 2004 09:15am","E. coli","<1","MPN/100mL"
"M35/1382","2406724","09-Dec 2004 09:15am","Hardness, Total","38.000","g/m3 as CaCO3"
"M35/1382","2406724","09-Dec 2004 09:15am","Iron, Dissolved","0.040","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Magnesium, Dissolved","1.400","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Manganese, Dissolved","<0.0100","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Nitrate Nitrogen","0.500","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","pH","7.0",""
"M35/1382","2406724","09-Dec 2004 09:15am","pH (Field)","7.40",""
"M35/1382","2406724","09-Dec 2004 09:15am","Potassium, Dissolved","1.100","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2406724","09-Dec 2004 09:15am","Sodium, Dissolved","5.400","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Sulphate","5.200","mg/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Sum of anions","1.046","meq/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Sum of cations","1.027","meq/L"
"M35/1382","2406724","09-Dec 2004 09:15am","Total Coliforms","<1.00","number/100mL"
"M35/1382","2406724","09-Dec 2004 09:15am","Water Temperature (Field)","13.1","C"
"M35/1382","2406488","06-Sep 2004 10:15am","Alkalinity","50.000","g/m3"
"M35/1382","2406488","06-Sep 2004 10:15am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Bromide","<0.100","g/m3"
"M35/1382","2406488","06-Sep 2004 10:15am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Chloride","3.100","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Conductivity (Field)","11.00","mS/m"
"M35/1382","2406488","06-Sep 2004 10:15am","Dissolved Oxygen","8.600","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Dissolved Oxygen Saturation","82.300","%"
"M35/1382","2406488","06-Sep 2004 10:15am","Fluoride","0.050","g/m3"
"M35/1382","2406488","06-Sep 2004 10:15am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Magnesium, Dissolved","1.700","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Nitrate Nitrogen","0.400","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","pH","6.8",""
"M35/1382","2406488","06-Sep 2004 10:15am","pH (Field)","6.50",""
"M35/1382","2406488","06-Sep 2004 10:15am","Potassium, Dissolved","0.800","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Silica, Reactive","9.500","mg/L  as SiO2"
"M35/1382","2406488","06-Sep 2004 10:15am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Sulphate","4.800","mg/L"
"M35/1382","2406488","06-Sep 2004 10:15am","Water Temperature (Field)","13.1","C"
"M35/1382","2403822","04-Jun 2004 10:40am","Alkalinity","50.000","g/m3"
"M35/1382","2403822","04-Jun 2004 10:40am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Bromide","<0.100","g/m3"
"M35/1382","2403822","04-Jun 2004 10:40am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Chloride","2.200","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Conductivity (Field)","10.60","mS/m"
"M35/1382","2403822","04-Jun 2004 10:40am","Dissolved Oxygen","8.700","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Dissolved Oxygen Saturation","83.500","%"
"M35/1382","2403822","04-Jun 2004 10:40am","Fluoride","<0.050","g/m3"
"M35/1382","2403822","04-Jun 2004 10:40am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Magnesium, Dissolved","1.400","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Manganese, Dissolved","0.0050","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Nitrate Nitrogen","0.300","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","pH","6.5",""
"M35/1382","2403822","04-Jun 2004 10:40am","pH (Field)","7.40",""
"M35/1382","2403822","04-Jun 2004 10:40am","Potassium, Dissolved","0.900","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Silica, Reactive","8.800","mg/L  as SiO2"
"M35/1382","2403822","04-Jun 2004 10:40am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Sulphate","5.100","mg/L"
"M35/1382","2403822","04-Jun 2004 10:40am","Water Temperature (Field)","13.1","C"
"M35/1382","2401493","01-Mar 2004 09:40am","Alkalinity","50.000","g/m3"
"M35/1382","2401493","01-Mar 2004 09:40am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Bromide","<0.100","g/m3"
"M35/1382","2401493","01-Mar 2004 09:40am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Chloride","3.100","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Conductivity (Field)","10.80","mS/m"
"M35/1382","2401493","01-Mar 2004 09:40am","Dissolved Oxygen","8.100","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Dissolved Oxygen Saturation","85.100","%"
"M35/1382","2401493","01-Mar 2004 09:40am","Fluoride","0.050","g/m3"
"M35/1382","2401493","01-Mar 2004 09:40am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Magnesium, Dissolved","1.500","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Nitrate Nitrogen","0.400","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","pH","6.6",""
"M35/1382","2401493","01-Mar 2004 09:40am","pH (Field)","6.10",""
"M35/1382","2401493","01-Mar 2004 09:40am","Potassium, Dissolved","0.700","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Silica, Reactive","9.100","mg/L  as SiO2"
"M35/1382","2401493","01-Mar 2004 09:40am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Sulphate","5.400","mg/L"
"M35/1382","2401493","01-Mar 2004 09:40am","Water Temperature (Field)","13.2","C"
"M35/1382","2308321","01-Dec 2003 09:20am","Alkalinity","46.000","g/m3"
"M35/1382","2308321","01-Dec 2003 09:20am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Bromide","<0.100","g/m3"
"M35/1382","2308321","01-Dec 2003 09:20am","Calcium, Dissolved","14.000","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Chloride","4.100","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Conductivity (Field)","11.00","mS/m"
"M35/1382","2308321","01-Dec 2003 09:20am","Dissolved Oxygen","9.500","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Dissolved Oxygen Saturation","91.200","%"
"M35/1382","2308321","01-Dec 2003 09:20am","Fluoride","<0.050","g/m3"
"M35/1382","2308321","01-Dec 2003 09:20am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Magnesium, Dissolved","1.600","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Nitrate Nitrogen","0.800","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","pH","5.8",""
"M35/1382","2308321","01-Dec 2003 09:20am","pH (Field)","6.10",""
"M35/1382","2308321","01-Dec 2003 09:20am","Potassium, Dissolved","0.700","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2308321","01-Dec 2003 09:20am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Sulphate","5.300","mg/L"
"M35/1382","2308321","01-Dec 2003 09:20am","Water Temperature (Field)","13.3","C"
"M35/1382","2305913","01-Dec 2003 09:15am","Alkalinity to pH 4.5 as HCO3","49.000","mg/L  as HCO3"
"M35/1382","2305913","01-Dec 2003 09:15am","Ammoniacal Nitrogen","0.005","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Calcium, Dissolved","14.000","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Chloride","3.900","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Conductivity","12.0","mS/m"
"M35/1382","2305913","01-Dec 2003 09:15am","Conductivity (Field)","11.00","mS/m"
"M35/1382","2305913","01-Dec 2003 09:15am","Difference in Ion Balance","-2.000","%"
"M35/1382","2305913","01-Dec 2003 09:15am","Dissolved Oxygen","9.500","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Dissolved Oxygen Saturation","91.200","%"
"M35/1382","2305913","01-Dec 2003 09:15am","E. coli","<1","MPN/100mL"
"M35/1382","2305913","01-Dec 2003 09:15am","Hardness, Total","41.000","g/m3 as CaCO3"
"M35/1382","2305913","01-Dec 2003 09:15am","Iron, Dissolved","<0.030","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Magnesium, Dissolved","1.500","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Manganese, Dissolved","<0.0100","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Nitrate Nitrogen","0.700","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","pH","6.9",""
"M35/1382","2305913","01-Dec 2003 09:15am","pH (Field)","6.10",""
"M35/1382","2305913","01-Dec 2003 09:15am","Potassium, Dissolved","0.800","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2305913","01-Dec 2003 09:15am","Sodium, Dissolved","4.200","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Sulphate","5.000","mg/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Sum of anions","1.068","meq/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Sum of cations","1.026","meq/L"
"M35/1382","2305913","01-Dec 2003 09:15am","Total Coliforms","<1.00","number/100mL"
"M35/1382","2305913","01-Dec 2003 09:15am","Water Temperature (Field)","13.3","C"
"M35/1382","2305604","01-Sep 2003 10:50am","Alkalinity","48.000","g/m3"
"M35/1382","2305604","01-Sep 2003 10:50am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Bromide","<0.100","g/m3"
"M35/1382","2305604","01-Sep 2003 10:50am","Calcium, Dissolved","13.000","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Chloride","2.500","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Conductivity","10.0","mS/m"
"M35/1382","2305604","01-Sep 2003 10:50am","Conductivity (Field)","10.00","mS/m"
"M35/1382","2305604","01-Sep 2003 10:50am","Dissolved Oxygen","9.500","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Dissolved Oxygen Saturation","90.000","%"
"M35/1382","2305604","01-Sep 2003 10:50am","Fluoride","<0.050","g/m3"
"M35/1382","2305604","01-Sep 2003 10:50am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Magnesium, Dissolved","1.400","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Nitrate Nitrogen","0.500","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Orthophosphate Phosphorus","<0.050","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","pH","6.6",""
"M35/1382","2305604","01-Sep 2003 10:50am","pH (Field)","6.50",""
"M35/1382","2305604","01-Sep 2003 10:50am","Potassium, Dissolved","0.800","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Silica, Reactive","10.000","mg/L  as SiO2"
"M35/1382","2305604","01-Sep 2003 10:50am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Sulphate","5.000","mg/L"
"M35/1382","2305604","01-Sep 2003 10:50am","Water Temperature (Field)","13.1","C"
"M35/1382","2303355","06-Jun 2003 10:15am","Alkalinity","49.000","g/m3"
"M35/1382","2303355","06-Jun 2003 10:15am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Bromide","<0.100","g/m3"
"M35/1382","2303355","06-Jun 2003 10:15am","Calcium, Dissolved","14.000","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Chloride","2.100","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Conductivity","9.0","mS/m"
"M35/1382","2303355","06-Jun 2003 10:15am","Conductivity (Field)","10.00","mS/m"
"M35/1382","2303355","06-Jun 2003 10:15am","Dissolved Oxygen","8.500","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Dissolved Oxygen Saturation","80.000","%"
"M35/1382","2303355","06-Jun 2003 10:15am","Fluoride","<0.050","g/m3"
"M35/1382","2303355","06-Jun 2003 10:15am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Magnesium, Dissolved","1.600","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Nitrate Nitrogen","0.300","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Orthophosphate Phosphorus","<0.050","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","pH","6.5",""
"M35/1382","2303355","06-Jun 2003 10:15am","pH (Field)","6.80",""
"M35/1382","2303355","06-Jun 2003 10:15am","Potassium, Dissolved","0.800","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2303355","06-Jun 2003 10:15am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Sulphate","5.200","mg/L"
"M35/1382","2303355","06-Jun 2003 10:15am","Water Temperature (Field)","13.0","C"
"M35/1382","2301497","06-Mar 2003 09:00am","Alkalinity","50.000","g/m3"
"M35/1382","2301497","06-Mar 2003 09:00am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Bromide","<0.100","g/m3"
"M35/1382","2301497","06-Mar 2003 09:00am","Calcium, Dissolved","14.000","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Chloride","2.500","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Conductivity","11.0","mS/m"
"M35/1382","2301497","06-Mar 2003 09:00am","Conductivity (Field)","9.90","mS/m"
"M35/1382","2301497","06-Mar 2003 09:00am","Dissolved Oxygen","7.900","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Dissolved Oxygen Saturation","75.000","%"
"M35/1382","2301497","06-Mar 2003 09:00am","Fluoride","0.070","g/m3"
"M35/1382","2301497","06-Mar 2003 09:00am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Magnesium, Dissolved","1.600","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Manganese, Dissolved","<0.0050","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Nitrate Nitrogen","0.300","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Orthophosphate Phosphorus","<0.050","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","pH","6.4",""
"M35/1382","2301497","06-Mar 2003 09:00am","pH (Field)","6.80",""
"M35/1382","2301497","06-Mar 2003 09:00am","Potassium, Dissolved","0.900","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Silica, Reactive","11.000","mg/L  as SiO2"
"M35/1382","2301497","06-Mar 2003 09:00am","Sodium, Dissolved","4.000","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Sulphate","5.300","mg/L"
"M35/1382","2301497","06-Mar 2003 09:00am","Water Temperature (Field)","13.5","C"
"M35/1382","2207244","02-Dec 2002 11:25am","Alkalinity","46.000","g/m3"
"M35/1382","2207244","02-Dec 2002 11:25am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","2207244","02-Dec 2002 11:25am","Bromide","<0.100","g/m3"
"M35/1382","2207244","02-Dec 2002 11:25am","Calcium, Dissolved","12.000","mg/L"
"M35/1382","2207244","02-Dec 2002 11:25am","Chloride","2.600","mg/L"
"M35/1382","2207244","02-Dec 2002 11:25am","Conductivity","10.0","mS/m"
"M35/1382","2207244","02-Dec 2002 11:25am","Dissolved Oxygen","9.200","mg/L"
"M35/1382","2207244","02-Dec 2002 11:25am","Dissolved Oxygen Saturation","87.200","%"
"M35/1382","2207244","02-Dec 2002 11:25am","Fluoride","0.050","g/m3"
"M35/1382","2207244","02-Dec 2002 11:25am","Iron, Dissolved","<0.020","mg/L"
